x_asv,y_asv
7.401466369628906250e-01,5.641479969024658203e+00
7.502749562263488770e-01,5.656105041503906250e+00
7.604860067367553711e-01,5.670660495758056641e+00
7.707736492156982422e-01,5.685158252716064453e+00
7.811371088027954102e-01,5.699627399444580078e+00
7.915675044059753418e-01,5.714048862457275391e+00
8.020575642585754395e-01,5.728412628173828125e+00
8.126037120819091797e-01,5.742723464965820312e+00
8.232028484344482422e-01,5.756984710693359375e+00
8.338522911071777344e-01,5.771198749542236328e+00
8.445497751235961914e-01,5.785367488861083984e+00
8.552721142768859863e-01,5.799486160278320312e+00
8.659982085227966309e-01,5.813549995422363281e+00
8.766115903854370117e-01,5.827676773071289062e+00
8.871117830276489258e-01,5.841851711273193359e+00
8.975134491920471191e-01,5.856047153472900391e+00
9.078290462493896484e-01,5.870243072509765625e+00
9.180691242218017578e-01,5.884424209594726562e+00
9.282431006431579590e-01,5.898578643798828125e+00
9.384385943412780762e-01,5.912610530853271484e+00
9.486567378044128418e-01,5.926540851593017578e+00
9.588418602943420410e-01,5.940295696258544922e+00
9.689458608627319336e-01,5.953816890716552734e+00
9.789298772811889648e-01,5.967105388641357422e+00
9.886550307273864746e-01,5.980255126953125000e+00
9.981294274330139160e-01,5.993273735046386719e+00
1.007372379302978516e+00,6.006160259246826172e+00
1.016428709030151367e+00,6.018924713134765625e+00
1.025451540946960449e+00,6.031181812286376953e+00
1.034513235092163086e+00,6.042829990386962891e+00
1.043725967407226562e+00,6.054103851318359375e+00
1.053088426589965820e+00,6.065059185028076172e+00
1.062598466873168945e+00,6.075744152069091797e+00
1.072247266769409180e+00,6.086189746856689453e+00
1.081996202468872070e+00,6.096375942230224609e+00
1.091846108436584473e+00,6.106335163116455078e+00
1.101797342300415039e+00,6.116096496582031250e+00
1.111850023269653320e+00,6.125684738159179688e+00
1.122003555297851562e+00,6.135120868682861328e+00
1.132273077964782715e+00,6.144292354583740234e+00
1.142691850662231445e+00,6.153116226196289062e+00
1.153268456459045410e+00,6.161642551422119141e+00
1.164002656936645508e+00,6.169909954071044922e+00
1.174896478652954102e+00,6.177968025207519531e+00
1.185951590538024902e+00,6.185867309570312500e+00
1.197163224220275879e+00,6.193625450134277344e+00
1.208572864532470703e+00,6.201231956481933594e+00
1.220225214958190918e+00,6.208719730377197266e+00
1.232113957405090332e+00,6.216118812561035156e+00
1.244226932525634766e+00,6.223395347595214844e+00
1.256507992744445801e+00,6.230442523956298828e+00
1.268969893455505371e+00,6.237291812896728516e+00
1.281609773635864258e+00,6.243968009948730469e+00
1.294422268867492676e+00,6.250492572784423828e+00
