x_asv,y_asv
2.074576139450073242e+00,-6.707288742065429688e+00
2.088550329208374023e+00,-6.734694957733154297e+00
2.102515935897827148e+00,-6.761955261230468750e+00
2.116473197937011719e+00,-6.789068698883056641e+00
2.130421876907348633e+00,-6.816034317016601562e+00
2.144361972808837891e+00,-6.842850208282470703e+00
2.158293485641479492e+00,-6.869515419006347656e+00
2.172216653823852539e+00,-6.896028995513916016e+00
2.186131238937377930e+00,-6.922389507293701172e+00
2.200037479400634766e+00,-6.948595523834228516e+00
2.213935375213623047e+00,-6.974646568298339844e+00
2.227824687957763672e+00,-7.000540733337402344e+00
2.241705656051635742e+00,-7.026277542114257812e+00
2.255578279495239258e+00,-7.051855564117431641e+00
2.269442558288574219e+00,-7.077273845672607422e+00
2.283298730850219727e+00,-7.102531433105468750e+00
2.297146558761596680e+00,-7.127626895904541016e+00
2.310986280441284180e+00,-7.152559280395507812e+00
2.324817895889282227e+00,-7.177328109741210938e+00
2.338641405105590820e+00,-7.201931953430175781e+00
2.352456808090209961e+00,-7.226369857788085938e+00
2.366264343261718750e+00,-7.250641345977783203e+00
2.380063772201538086e+00,-7.274744987487792969e+00
2.393855333328247070e+00,-7.298680305480957031e+00
2.407639026641845703e+00,-7.322445869445800781e+00
2.421415090560913086e+00,-7.346041202545166016e+00
2.435183286666870117e+00,-7.369465351104736328e+00
2.448943853378295898e+00,-7.392717838287353516e+00
2.462696790695190430e+00,-7.415797710418701172e+00
2.476442098617553711e+00,-7.438704013824462891e+00
2.490180015563964844e+00,-7.461436271667480469e+00
2.503910541534423828e+00,-7.483993530273437500e+00
2.517633676528930664e+00,-7.506375312805175781e+00
2.531349420547485352e+00,-7.528580665588378906e+00
2.545058012008666992e+00,-7.550609111785888672e+00
2.558759450912475586e+00,-7.572459697723388672e+00
2.572453737258911133e+00,-7.594132423400878906e+00
2.586141109466552734e+00,-7.615626335144042969e+00
2.599821329116821289e+00,-7.636940956115722656e+00
2.613494873046875000e+00,-7.658075332641601562e+00
2.627161502838134766e+00,-7.679029464721679688e+00
2.640821456909179688e+00,-7.699802398681640625e+00
2.654474735260009766e+00,-7.720394134521484375e+00
2.668121576309204102e+00,-7.740803718566894531e+00
2.681761741638183594e+00,-7.761031150817871094e+00
2.695395469665527344e+00,-7.781075954437255859e+00
2.709022998809814453e+00,-7.800937175750732422e+00
2.722644329071044922e+00,-7.820615291595458984e+00
2.736259460449218750e+00,-7.840109348297119141e+00
2.749868631362915039e+00,-7.859418869018554688e+00
2.763471841812133789e+00,-7.878543853759765625e+00
2.777069091796875000e+00,-7.897484302520751953e+00
2.790660381317138672e+00,-7.916239261627197266e+00
2.804245948791503906e+00,-7.934809207916259766e+00
2.817826032638549805e+00,-7.953193187713623047e+00
2.831400632858276367e+00,-7.971391677856445312e+00
2.844969749450683594e+00,-7.989403724670410156e+00
2.858533382415771484e+00,-8.007229804992675781e+00
2.872091770172119141e+00,-8.024869918823242188e+00
2.885644912719726562e+00,-8.042323112487792969e+00
2.899193048477172852e+00,-8.059589385986328125e+00
2.912736177444458008e+00,-8.076669692993164062e+00
2.926274299621582031e+00,-8.093563079833984375e+00
2.939807653427124023e+00,-8.110269546508789062e+00
2.953336238861083984e+00,-8.126789093017578125e+00
2.966860294342041016e+00,-8.143121719360351562e+00
2.980379819869995117e+00,-8.159268379211425781e+00
2.993894815444946289e+00,-8.175228118896484375e+00
3.007405519485473633e+00,-8.191000938415527344e+00
3.020911931991577148e+00,-8.206587791442871094e+00
3.034414291381835938e+00,-8.221987724304199219e+00
3.047912597656250000e+00,-8.237201690673828125e+00
3.061406850814819336e+00,-8.252229690551757812e+00
3.074897289276123047e+00,-8.267071723937988281e+00
3.088383913040161133e+00,-8.281727790832519531e+00
3.101866722106933594e+00,-8.296197891235351562e+00
3.115345954895019531e+00,-8.310482978820800781e+00
3.128821849822998047e+00,-8.324583053588867188e+00
3.142294168472290039e+00,-8.338498115539550781e+00
3.155763149261474609e+00,-8.352228164672851562e+00
3.169229030609130859e+00,-8.365774154663085938e+00
3.182691812515258789e+00,-8.379136085510253906e+00
3.196151494979858398e+00,-8.392314910888671875e+00
3.209608316421508789e+00,-8.405310630798339844e+00
3.223062276840209961e+00,-8.418123245239257812e+00
3.236513376235961914e+00,-8.430753707885742188e+00
3.249961853027343750e+00,-8.443202018737792969e+00
3.263407707214355469e+00,-8.455469131469726562e+00
3.276851177215576172e+00,-8.467555046081542969e+00
3.290292263031005859e+00,-8.479460716247558594e+00
3.303730964660644531e+00,-8.491186141967773438e+00
3.317167520523071289e+00,-8.502732276916503906e+00
3.330601930618286133e+00,-8.514100074768066406e+00
3.344034433364868164e+00,-8.525289535522460938e+00
3.357465028762817383e+00,-8.536300659179687500e+00
3.370893716812133789e+00,-8.547135353088378906e+00
3.384320735931396484e+00,-8.557793617248535156e+00
3.397746086120605469e+00,-8.568275451660156250e+00
3.411170005798339844e+00,-8.578582763671875000e+00
3.424592256546020508e+00,-8.588715553283691406e+00
3.438013315200805664e+00,-8.598674774169921875e+00
3.451432943344116211e+00,-8.608460426330566406e+00
3.464851379394531250e+00,-8.618074417114257812e+00
3.478268623352050781e+00,-8.627516746520996094e+00
3.491684913635253906e+00,-8.636788368225097656e+00
3.505100250244140625e+00,-8.645890235900878906e+00
3.518514633178710938e+00,-8.654822349548339844e+00
3.531928300857543945e+00,-8.663586616516113281e+00
3.545341253280639648e+00,-8.672183036804199219e+00
3.558753728866577148e+00,-8.680613517761230469e+00
3.572165489196777344e+00,-8.688878059387207031e+00
3.585576772689819336e+00,-8.696977615356445312e+00
3.598987817764282227e+00,-8.704913139343261719e+00
3.612398624420166016e+00,-8.712686538696289062e+00
3.625809192657470703e+00,-8.720297813415527344e+00
3.639219522476196289e+00,-8.727747917175292969e+00
3.652629852294921875e+00,-8.735037803649902344e+00
3.666040182113647461e+00,-8.742169380187988281e+00
3.679450511932373047e+00,-8.749142646789550781e+00
3.692861080169677734e+00,-8.755959510803222656e+00
3.706271886825561523e+00,-8.762619972229003906e+00
3.719682931900024414e+00,-8.769125938415527344e+00
3.733094453811645508e+00,-8.775478363037109375e+00
3.746506452560424805e+00,-8.781678199768066406e+00
3.759918928146362305e+00,-8.787727355957031250e+00
3.773332118988037109e+00,-8.793625831604003906e+00
3.786745786666870117e+00,-8.799375534057617188e+00
3.800160408020019531e+00,-8.804977416992187500e+00
3.813575744628906250e+00,-8.810432434082031250e+00
3.826992034912109375e+00,-8.815741539001464844e+00
3.840409040451049805e+00,-8.820906639099121094e+00
3.853827238082885742e+00,-8.825928688049316406e+00
3.867246389389038086e+00,-8.830809593200683594e+00
3.880666732788085938e+00,-8.835549354553222656e+00
3.894088268280029297e+00,-8.840149879455566406e+00
3.907510995864868164e+00,-8.844613075256347656e+00
3.920935153961181641e+00,-8.848939895629882812e+00
3.934360504150390625e+00,-8.853131294250488281e+00
3.947787284851074219e+00,-8.857188224792480469e+00
